electrode,cluster,spiketime
7.0,12.0,248.940815
7.0,12.0,248.943445
7.0,12.0,248.9568
7.0,12.0,248.95738
7.0,12.0,248.96293
7.0,12.0,248.98456
7.0,12.0,249.003535
7.0,12.0,249.00595
7.0,12.0,249.01892
7.0,12.0,249.023685
7.0,12.0,249.036255
7.0,12.0,249.041155
7.0,12.0,249.045035
7.0,12.0,249.060155
7.0,12.0,249.062635
7.0,12.0,249.080855
7.0,12.0,249.081615
7.0,12.0,249.135465
7.0,12.0,249.135645
7.0,12.0,249.153665
7.0,12.0,249.154745
7.0,12.0,249.15658
7.0,12.0,249.17162
7.0,12.0,249.172015
7.0,12.0,249.173665
7.0,12.0,249.176165
7.0,12.0,249.177665
7.0,12.0,249.19337
7.0,12.0,249.212185
7.0,12.0,249.212845
7.0,12.0,249.23262
7.0,12.0,249.235665
7.0,12.0,249.24186
7.0,12.0,249.297445
7.0,12.0,249.304085
7.0,12.0,249.307365
7.0,12.0,249.346655
7.0,12.0,249.347475
7.0,12.0,249.393175
7.0,12.0,249.397955
7.0,12.0,249.414755
7.0,12.0,249.41891
7.0,12.0,249.45052
7.0,12.0,249.504745
7.0,12.0,249.573695
7.0,12.0,249.582375
7.0,12.0,249.60137
7.0,12.0,249.63509
7.0,12.0,249.67343
7.0,12.0,249.686505
7.0,12.0,249.687695
7.0,12.0,249.693765
7.0,12.0,249.695555
7.0,12.0,249.715595
7.0,12.0,249.73021
7.0,12.0,249.7348
7.0,12.0,249.75048
7.0,12.0,249.75162
7.0,12.0,249.76084
7.0,12.0,249.76207
7.0,12.0,249.773135
7.0,12.0,249.792705
7.0,12.0,249.812605
7.0,12.0,249.85461
7.0,12.0,249.876495
7.0,12.0,249.910315
7.0,12.0,249.9136
7.0,12.0,249.916405
7.0,12.0,249.93651
7.0,12.0,249.936935
7.0,12.0,249.95546
7.0,12.0,249.95727
7.0,12.0,249.976775
7.0,12.0,249.97792
7.0,12.0,249.978385
7.0,12.0,250.00506
7.0,12.0,250.018355
7.0,12.0,250.023875
7.0,12.0,250.032205
7.0,16.0,250.03421
7.0,12.0,250.102095
7.0,12.0,250.121395
7.0,12.0,250.18124
7.0,12.0,250.22351
7.0,12.0,250.22439
7.0,12.0,250.2304
7.0,12.0,250.30418
7.0,12.0,250.30466
7.0,12.0,250.37021
7.0,12.0,250.448985
7.0,12.0,250.453595
7.0,12.0,250.47147
7.0,12.0,250.491715
7.0,12.0,250.52928
7.0,12.0,250.54637
7.0,12.0,250.54732
7.0,12.0,250.555765
7.0,12.0,250.557655
7.0,12.0,250.55855
7.0,12.0,250.59675
7.0,12.0,250.66832
7.0,12.0,250.66863
7.0,12.0,250.68822
7.0,12.0,250.720195
7.0,12.0,250.742315
7.0,12.0,250.784265
7.0,12.0,250.78707
7.0,12.0,250.80369
7.0,12.0,250.806085
7.0,12.0,250.8217
7.0,12.0,250.829775
7.0,12.0,250.84256
7.0,12.0,250.84643
7.0,12.0,250.849775
7.0,12.0,250.853305
7.0,12.0,250.86248
7.0,12.0,250.918235
7.0,12.0,250.922915
7.0,12.0,250.95483
7.0,12.0,251.00611
7.0,12.0,251.00721
7.0,12.0,251.012735
7.0,12.0,251.062055
7.0,12.0,251.06892
7.0,12.0,251.08595
7.0,12.0,251.159135
7.0,12.0,251.1921
7.0,12.0,251.251625
7.0,12.0,251.27771
7.0,16.0,251.324335
7.0,12.0,251.354195
7.0,12.0,251.381745
7.0,12.0,251.475805
7.0,12.0,251.477985
7.0,12.0,251.511585
7.0,12.0,251.54418
7.0,12.0,251.56061
7.0,12.0,251.59351
7.0,12.0,251.6197
7.0,12.0,251.65597
7.0,12.0,251.66334
7.0,12.0,251.697735
7.0,12.0,251.698275
7.0,12.0,251.72256
7.0,12.0,251.735255
7.0,12.0,251.73656
7.0,12.0,251.737875
7.0,12.0,251.778945
7.0,12.0,251.80319
7.0,12.0,251.82475
7.0,12.0,251.841615
7.0,12.0,251.89897
7.0,12.0,251.90291
7.0,12.0,251.918685
7.0,12.0,251.93513
7.0,12.0,251.93806
7.0,12.0,251.93831
7.0,16.0,251.953595
7.0,12.0,251.95713
7.0,12.0,251.99296
7.0,12.0,252.013205
7.0,12.0,252.01682
7.0,12.0,252.03361
7.0,12.0,252.05575
7.0,12.0,252.08101
7.0,12.0,252.09872
7.0,12.0,252.11435
7.0,12.0,252.11877
7.0,12.0,252.133655
7.0,12.0,252.13409
7.0,12.0,252.135
7.0,12.0,252.153025
7.0,12.0,252.173015
7.0,12.0,252.21346
7.0,12.0,252.21662
7.0,12.0,252.23472
7.0,16.0,252.25351
7.0,12.0,252.25612
7.0,12.0,252.274615
7.0,16.0,252.294955
7.0,12.0,252.295765
7.0,12.0,252.298255
7.0,12.0,252.317435
7.0,12.0,252.338875
7.0,12.0,252.340315
7.0,12.0,252.358625
7.0,12.0,252.359475
7.0,12.0,252.37615
7.0,12.0,252.38467
7.0,12.0,252.39892
7.0,12.0,252.4158
7.0,12.0,252.453445
7.0,12.0,252.461545
7.0,12.0,252.48899
7.0,12.0,252.49236
7.0,12.0,252.507225
7.0,12.0,252.50785
7.0,12.0,252.510515
7.0,12.0,252.549925
7.0,12.0,252.5655
7.0,12.0,252.58662
7.0,12.0,252.624755
7.0,12.0,252.63813
7.0,12.0,252.678335
7.0,12.0,252.67955
7.0,12.0,252.6991
7.0,12.0,252.70182
7.0,12.0,252.723475
7.0,12.0,252.755265
7.0,12.0,252.762645
7.0,12.0,252.78456
7.0,12.0,252.96196
7.0,12.0,253.044675
7.0,12.0,253.054045
7.0,12.0,253.130105
7.0,12.0,253.17336
7.0,12.0,253.222735
7.0,12.0,253.24772
7.0,12.0,253.30563
7.0,12.0,253.310925
7.0,12.0,253.34261
7.0,12.0,253.4015
7.0,12.0,253.407205
7.0,12.0,253.45769
7.0,12.0,253.458795
7.0,12.0,253.52163
7.0,12.0,253.566735
7.0,12.0,253.60108
7.0,12.0,253.608025
7.0,16.0,253.616285
7.0,16.0,253.61718
7.0,16.0,253.61873
7.0,12.0,253.627495
7.0,12.0,253.71225
7.0,12.0,253.765955
7.0,12.0,253.78585
7.0,4.0,253.839545
7.0,12.0,253.842355
7.0,12.0,253.87046
7.0,12.0,253.8707
7.0,12.0,253.89761
7.0,12.0,254.033975
7.0,12.0,254.03729
7.0,12.0,254.08441
7.0,12.0,254.099565
7.0,12.0,254.10979
7.0,12.0,254.165485
7.0,12.0,254.204425
7.0,12.0,254.20627
7.0,12.0,254.22537
7.0,12.0,254.24765
7.0,12.0,254.248805
7.0,12.0,254.26911
7.0,12.0,254.286435
7.0,12.0,254.31117
7.0,12.0,254.333615
7.0,16.0,254.336805
7.0,12.0,254.398605
7.0,12.0,254.413655
7.0,12.0,254.445005
7.0,12.0,254.44797
7.0,12.0,254.451155
7.0,12.0,254.46928
7.0,12.0,254.48157
7.0,12.0,254.49913
7.0,12.0,254.50012
7.0,12.0,254.537825
7.0,12.0,254.552725
7.0,12.0,254.55512
7.0,12.0,254.573995
7.0,12.0,254.57564
7.0,16.0,254.588705
7.0,12.0,254.589425
7.0,12.0,254.5948
7.0,12.0,254.6096
7.0,12.0,254.61073
7.0,12.0,254.632125
7.0,12.0,254.64765
7.0,12.0,254.649745
7.0,12.0,254.664975
7.0,12.0,254.68368
7.0,12.0,254.686355
7.0,12.0,254.689095
7.0,12.0,254.723465
7.0,12.0,254.737875
7.0,12.0,254.739965
7.0,12.0,254.75505
7.0,12.0,254.773465
7.0,12.0,254.77692
7.0,12.0,254.793395
7.0,12.0,254.81572
7.0,12.0,254.83017
7.0,12.0,254.83182
7.0,12.0,254.84935
7.0,12.0,254.851595
7.0,12.0,254.86687
7.0,12.0,254.86928
7.0,12.0,254.88563
7.0,12.0,254.886685
7.0,12.0,254.924765
7.0,12.0,254.94414
7.0,12.0,254.96598
7.0,12.0,254.99706
7.0,12.0,255.013485
7.0,12.0,255.035505
7.0,12.0,255.05211
7.0,12.0,255.07358
7.0,12.0,255.09462
7.0,12.0,255.095415
7.0,12.0,255.11542
7.0,12.0,255.134595
7.0,12.0,255.18695
7.0,12.0,255.188285
7.0,12.0,255.211255
7.0,12.0,255.23136
7.0,12.0,255.23268
7.0,12.0,255.26441
7.0,12.0,255.283155
7.0,12.0,255.286135
7.0,12.0,255.28911
7.0,12.0,255.330965
7.0,12.0,255.355635
7.0,12.0,255.39809
7.0,12.0,255.487585
7.0,12.0,255.523355
7.0,12.0,255.54505
7.0,12.0,255.562865
7.0,12.0,255.59215
7.0,12.0,255.663635
7.0,12.0,255.68065
7.0,12.0,255.711215
7.0,12.0,255.73333
7.0,12.0,255.79044
7.0,12.0,255.79624
7.0,12.0,255.82501
7.0,12.0,255.84888
7.0,12.0,255.851075
7.0,12.0,255.87735
7.0,12.0,255.915215
7.0,16.0,255.96749
7.0,12.0,255.991605
7.0,12.0,256.03463
7.0,12.0,256.03866
7.0,12.0,256.103615
7.0,12.0,256.200595
7.0,12.0,256.202515
7.0,12.0,256.27488
7.0,12.0,256.295615
7.0,12.0,256.371955
7.0,12.0,256.389855
7.0,12.0,256.40529
7.0,12.0,256.40864
7.0,12.0,256.4088
7.0,12.0,256.46992
7.0,12.0,256.506725
7.0,12.0,256.51191
7.0,12.0,256.53374
7.0,12.0,256.555985
7.0,12.0,256.5569
7.0,12.0,256.58971
7.0,12.0,256.609095
7.0,12.0,256.615115
7.0,12.0,256.62999
7.0,12.0,256.63223
7.0,12.0,256.667685
7.0,12.0,256.668235
7.0,12.0,256.687485
7.0,12.0,256.76811
7.0,16.0,256.7957
7.0,12.0,256.795885
7.0,12.0,256.8414
7.0,12.0,256.851935
7.0,12.0,256.856645
7.0,12.0,256.885815
7.0,12.0,256.8909
7.0,12.0,256.944435
7.0,12.0,257.00044
7.0,12.0,257.00166
7.0,12.0,257.04403
7.0,12.0,257.07936
7.0,12.0,257.09979
7.0,12.0,257.125535
7.0,12.0,257.125915
7.0,12.0,257.15023
7.0,12.0,257.172065
7.0,12.0,257.178795
7.0,12.0,257.201305
7.0,12.0,257.20256
7.0,12.0,257.22937
7.0,12.0,257.23105
7.0,12.0,257.245845
7.0,12.0,257.252045
7.0,12.0,257.252345
7.0,12.0,257.275165
7.0,12.0,257.30025
7.0,12.0,257.33694
7.0,12.0,257.337385
7.0,12.0,257.337855
7.0,12.0,257.35839
7.0,12.0,257.396
7.0,12.0,257.41214
7.0,12.0,257.415485
7.0,6.0,257.427855
7.0,12.0,257.42891
7.0,12.0,257.430365
7.0,12.0,257.435045
7.0,12.0,257.447965
7.0,12.0,257.44888
7.0,12.0,257.45257
7.0,12.0,257.470665
7.0,12.0,257.48482
7.0,12.0,257.4866
7.0,12.0,257.48874
7.0,12.0,257.50429
7.0,16.0,257.546785
7.0,12.0,257.563465
7.0,12.0,257.56483
7.0,12.0,257.56819
7.0,12.0,257.582485
7.0,12.0,257.61872
7.0,12.0,257.62133
7.0,16.0,257.63785
7.0,12.0,257.638615
7.0,12.0,257.64112
7.0,12.0,257.64358
7.0,12.0,257.66197
7.0,12.0,257.69173
7.0,12.0,257.7142
7.0,12.0,257.723815
7.0,12.0,257.736565
7.0,12.0,257.747565
7.0,12.0,257.7534
7.0,12.0,257.79527
7.0,12.0,257.799705
7.0,16.0,257.82269
7.0,16.0,257.82392
7.0,16.0,257.85832
7.0,16.0,257.85862
7.0,12.0,257.92631
7.0,12.0,257.930065
7.0,12.0,257.942885
7.0,12.0,257.94597
7.0,12.0,257.960255
7.0,16.0,257.961115
7.0,12.0,257.96509
7.0,12.0,258.000355
7.0,12.0,258.04351
7.0,15.0,258.055
7.0,12.0,258.05959
7.0,16.0,258.09382
7.0,12.0,258.101685
7.0,12.0,258.10308
7.0,12.0,258.10399
7.0,12.0,258.11071
7.0,12.0,258.12185
7.0,12.0,258.14228
7.0,12.0,258.161445
7.0,12.0,258.175865
7.0,12.0,258.196755
7.0,12.0,258.23294
7.0,12.0,258.237575
7.0,12.0,258.25563
7.0,12.0,258.258455
7.0,12.0,258.27574
7.0,12.0,258.31402
7.0,12.0,258.325385
7.0,12.0,258.343045
7.0,12.0,258.382775
7.0,12.0,258.43647
7.0,12.0,258.47902
7.0,12.0,258.497525
7.0,12.0,258.52205
7.0,12.0,258.561225
7.0,12.0,258.683485
7.0,12.0,258.687955
7.0,12.0,258.72273
7.0,12.0,258.723225
7.0,12.0,258.72356
7.0,12.0,258.83391
7.0,12.0,258.92676
7.0,12.0,258.94015
7.0,12.0,259.006575
7.0,16.0,259.00881
7.0,12.0,259.021965
7.0,12.0,259.022845
7.0,12.0,259.037725
7.0,12.0,259.04434
7.0,12.0,259.076945
7.0,12.0,259.204145
7.0,12.0,259.298495
7.0,12.0,259.30311
7.0,12.0,259.34709
7.0,12.0,259.362795
7.0,12.0,259.39358
7.0,12.0,259.467005
7.0,12.0,259.47628
7.0,16.0,259.478475
7.0,12.0,259.53723
7.0,12.0,259.649825
7.0,12.0,259.65429
7.0,12.0,259.72557
7.0,12.0,259.74672
7.0,12.0,259.7529
7.0,12.0,259.75509
7.0,12.0,259.759855
7.0,12.0,259.84798
7.0,12.0,259.927195
7.0,12.0,260.00579
7.0,12.0,260.006445
7.0,12.0,260.07351
7.0,12.0,260.092835
7.0,12.0,260.123115
7.0,12.0,260.12456
7.0,12.0,260.128625
7.0,12.0,260.13624
7.0,12.0,260.177975
7.0,12.0,260.178465
7.0,12.0,260.1859
7.0,12.0,260.20124
7.0,4.0,260.223525
7.0,12.0,260.23074
7.0,12.0,260.25141
7.0,12.0,260.283195
7.0,12.0,260.294495
7.0,12.0,260.308135
7.0,12.0,260.324915
7.0,12.0,260.33011
7.0,12.0,260.331595
7.0,7.0,260.35635
7.0,12.0,260.36331
7.0,12.0,260.365105
7.0,16.0,260.365795
7.0,10.0,260.389165
7.0,12.0,260.418975
7.0,12.0,260.454505
7.0,12.0,260.45783
7.0,12.0,260.47426
7.0,12.0,260.476275
7.0,12.0,260.512915
7.0,12.0,260.528975
7.0,12.0,260.53058
7.0,12.0,260.54966
7.0,12.0,260.56715
7.0,12.0,260.567855
7.0,16.0,260.58211
7.0,12.0,260.583025
7.0,12.0,260.603105
7.0,16.0,260.621795
7.0,12.0,260.641655
7.0,12.0,260.642425
7.0,12.0,260.657985
7.0,12.0,260.6614
7.0,12.0,260.67608
7.0,12.0,260.6788
7.0,12.0,260.6945
7.0,12.0,260.694725
7.0,12.0,260.69779
7.0,12.0,260.700475
7.0,12.0,260.715625
7.0,12.0,260.716415
7.0,12.0,260.71772
7.0,12.0,260.7355
7.0,12.0,260.736235
7.0,12.0,260.75298
7.0,12.0,260.75581
7.0,12.0,260.775475
7.0,12.0,260.790235
7.0,12.0,260.791175
7.0,12.0,260.809455
7.0,12.0,260.809985
7.0,12.0,260.811255
7.0,12.0,260.81273
7.0,12.0,260.828385
7.0,12.0,260.83127
7.0,12.0,260.846425
7.0,12.0,260.88674
7.0,12.0,260.92375
7.0,12.0,260.944645
7.0,12.0,260.95689
7.0,12.0,260.961075
7.0,12.0,260.97599
7.0,12.0,260.97642
7.0,12.0,261.010185
7.0,12.0,261.015165
7.0,12.0,261.033705
7.0,12.0,261.08058
7.0,12.0,261.09006
7.0,12.0,261.09353
7.0,12.0,261.114535
7.0,12.0,261.162685
7.0,12.0,261.18007
7.0,12.0,261.232275
7.0,12.0,261.23677
7.0,2.0,261.296845
7.0,2.0,261.30198
7.0,8.0,261.304895
7.0,12.0,261.401865
7.0,12.0,261.459
7.0,12.0,261.484645
7.0,12.0,261.55373
7.0,12.0,261.58332
7.0,12.0,261.60491
7.0,12.0,261.605565
7.0,12.0,261.62419
7.0,12.0,261.62486
7.0,12.0,261.670155
7.0,12.0,261.697415
7.0,12.0,261.75545
7.0,12.0,261.78705
7.0,12.0,261.80318
7.0,12.0,261.853745
7.0,12.0,261.858005
7.0,12.0,261.87454
7.0,12.0,261.875255
7.0,12.0,261.876875
7.0,12.0,261.877945
7.0,12.0,261.95106
7.0,12.0,261.98759
7.0,12.0,261.994745
7.0,12.0,262.000495
7.0,12.0,262.024245
7.0,16.0,262.0336
7.0,16.0,262.03497
7.0,16.0,262.03638
7.0,8.0,262.03901
7.0,8.0,262.06425
7.0,16.0,262.06518
7.0,8.0,262.06683
7.0,12.0,262.144685
7.0,12.0,262.28168
7.0,12.0,262.30285
7.0,12.0,262.36798
7.0,12.0,262.39788
7.0,12.0,262.40802
7.0,12.0,262.409065
7.0,12.0,262.43049
7.0,12.0,262.444375
7.0,12.0,262.464195
7.0,12.0,262.46737
7.0,12.0,262.48751
7.0,12.0,262.49097
7.0,12.0,262.50986
7.0,12.0,262.512025
7.0,12.0,262.52899
7.0,12.0,262.56599
7.0,12.0,262.56783
7.0,12.0,262.57852
7.0,12.0,262.59642
7.0,12.0,262.610465
7.0,12.0,262.616325
7.0,12.0,262.6488
7.0,12.0,262.670525
7.0,12.0,262.6718
7.0,12.0,262.69892
7.0,12.0,262.72125
7.0,12.0,262.775615
7.0,12.0,262.81356
7.0,12.0,262.81679
7.0,12.0,262.86061
7.0,12.0,262.928075
7.0,12.0,262.949385
7.0,12.0,262.985485
7.0,12.0,262.98987
7.0,12.0,263.026505
7.0,12.0,263.02825
7.0,12.0,263.059065
7.0,12.0,263.09164
7.0,12.0,263.10475
7.0,16.0,263.127585
7.0,12.0,263.131965
7.0,12.0,263.142505
7.0,12.0,263.256315
7.0,15.0,263.259165
7.0,12.0,263.31113
7.0,12.0,263.3449
7.0,12.0,263.350175
7.0,12.0,263.35142
7.0,12.0,263.383
7.0,12.0,263.387045
7.0,12.0,263.391115
7.0,12.0,263.41209
7.0,12.0,263.42929
7.0,12.0,263.43127
7.0,12.0,263.464925
7.0,12.0,263.495135
7.0,12.0,263.513435
7.0,12.0,263.52833
7.0,12.0,263.529605
7.0,12.0,263.54086
7.0,12.0,263.54577
7.0,12.0,263.560925
7.0,12.0,263.56913
7.0,12.0,263.607305
7.0,12.0,263.63208
7.0,12.0,263.63889
7.0,12.0,263.65133
7.0,12.0,263.65957
7.0,12.0,263.672635
7.0,12.0,263.777425
7.0,12.0,263.806945
7.0,12.0,263.819705
7.0,12.0,263.845885
7.0,12.0,263.87233
7.0,12.0,263.873615
7.0,12.0,263.901395
7.0,12.0,263.90274
7.0,12.0,263.907835
7.0,12.0,263.926955
7.0,12.0,263.927105
7.0,12.0,263.964245
7.0,12.0,263.967205
7.0,12.0,263.987445
7.0,12.0,264.00358
7.0,12.0,264.005
7.0,12.0,264.007735
7.0,12.0,264.026955
7.0,12.0,264.0492
7.0,12.0,264.05687
7.0,12.0,264.065155
7.0,12.0,264.07622
7.0,12.0,264.079635
7.0,12.0,264.07996
7.0,12.0,264.10165
7.0,12.0,264.11957
7.0,12.0,264.13781
7.0,12.0,264.152055
7.0,12.0,264.155855
7.0,12.0,264.170525
7.0,12.0,264.184185
7.0,12.0,264.192135
7.0,12.0,264.192555
7.0,12.0,264.195975
7.0,12.0,264.19906
7.0,12.0,264.22039
7.0,12.0,264.233435
7.0,12.0,264.238075
7.0,12.0,264.2753
7.0,12.0,264.29428
7.0,12.0,264.329405
7.0,12.0,264.331745
7.0,12.0,264.353295
7.0,12.0,264.42011
7.0,12.0,264.426455
7.0,12.0,264.44774
7.0,12.0,264.46518
7.0,12.0,264.46833
7.0,12.0,264.46865
7.0,12.0,264.473245
7.0,12.0,264.57188
7.0,12.0,264.573195
7.0,12.0,264.574295
7.0,12.0,264.578595
7.0,12.0,264.59645
7.0,12.0,264.6149
7.0,12.0,264.623285
7.0,12.0,264.63196
7.0,12.0,264.632325
7.0,12.0,264.64123
7.0,12.0,264.6764
7.0,12.0,264.693155
7.0,12.0,264.69569
7.0,12.0,264.734235
7.0,12.0,264.77511
7.0,12.0,264.794015
7.0,12.0,264.803565
7.0,12.0,264.80552
7.0,12.0,264.81111
7.0,12.0,264.83014
7.0,12.0,264.87075
7.0,12.0,264.870975
7.0,12.0,264.96376
7.0,12.0,264.967105
7.0,12.0,264.97531
7.0,12.0,264.99181
7.0,12.0,265.00746
7.0,12.0,265.035155
7.0,12.0,265.05549
7.0,12.0,265.076265
7.0,12.0,265.07696
7.0,12.0,265.0807
7.0,12.0,265.08972
7.0,12.0,265.093035
7.0,12.0,265.10091
7.0,12.0,265.1117
7.0,12.0,265.15211
7.0,12.0,265.17312
7.0,12.0,265.24293
7.0,12.0,265.278035
7.0,12.0,265.27993
7.0,12.0,265.314575
7.0,12.0,265.349775
7.0,12.0,265.35033
7.0,12.0,265.35118
7.0,12.0,265.367565
7.0,12.0,265.367945
7.0,12.0,265.36861
7.0,12.0,265.372755
7.0,12.0,265.3919
7.0,12.0,265.39335
7.0,12.0,265.409905
7.0,12.0,265.410755
7.0,12.0,265.427715
7.0,12.0,265.43018
7.0,12.0,265.43113
7.0,12.0,265.452305
7.0,12.0,265.47095
7.0,12.0,265.49213
7.0,12.0,265.49471
7.0,12.0,265.510255
7.0,12.0,265.514475
7.0,12.0,265.53222
7.0,12.0,265.55451
7.0,12.0,265.58773
7.0,12.0,265.588605
7.0,12.0,265.590565
7.0,12.0,265.604955
7.0,12.0,265.61184
7.0,12.0,265.61415
7.0,12.0,265.62456
7.0,16.0,265.62836
7.0,16.0,265.62967
7.0,12.0,265.654555
7.0,16.0,265.667995
7.0,12.0,265.669025
7.0,12.0,265.673135
7.0,12.0,265.692465
7.0,16.0,265.707755
7.0,12.0,265.71716
7.0,12.0,265.72228
7.0,12.0,265.733675
7.0,12.0,265.73575
7.0,12.0,265.73865
7.0,12.0,265.757135
7.0,12.0,265.76012
7.0,12.0,265.77889
7.0,12.0,265.7986
7.0,12.0,265.800975
7.0,12.0,265.816665
7.0,12.0,265.81767
7.0,12.0,265.819805
7.0,12.0,265.83695
7.0,12.0,265.83818
7.0,12.0,265.856765
7.0,12.0,265.916025
7.0,12.0,265.91768
7.0,12.0,265.936975
7.0,12.0,265.941015
7.0,12.0,265.957805
7.0,12.0,265.963115
7.0,12.0,265.99797
7.0,12.0,266.00333
7.0,12.0,266.02104
7.0,12.0,266.038045
7.0,12.0,266.06121
7.0,12.0,266.096245
7.0,12.0,266.16752
7.0,12.0,266.16914
7.0,12.0,266.18393
7.0,12.0,266.18679
7.0,12.0,266.207445
7.0,12.0,266.228195
7.0,12.0,266.244115
7.0,12.0,266.245645
7.0,12.0,266.246815
7.0,12.0,266.267945
7.0,12.0,266.26905
7.0,12.0,266.312345
7.0,4.0,266.359715
7.0,12.0,266.3704
7.0,12.0,266.39152
7.0,12.0,266.41778
7.0,12.0,266.465455
7.0,12.0,266.502945
7.0,16.0,266.524035
7.0,12.0,266.53585
7.0,12.0,266.684325
7.0,12.0,266.70715
7.0,12.0,266.75222
7.0,12.0,266.76916
7.0,12.0,266.78864
7.0,12.0,266.801435
7.0,12.0,266.81139
7.0,12.0,266.855
7.0,12.0,266.8837
7.0,12.0,266.908335
7.0,12.0,266.92547
7.0,16.0,266.94625
7.0,16.0,266.95346
7.0,12.0,266.95592
7.0,12.0,266.957865
7.0,12.0,266.99228
7.0,12.0,267.029935
7.0,12.0,267.04642
7.0,12.0,267.04774
7.0,12.0,267.04816
7.0,12.0,267.06726
7.0,12.0,267.083375
7.0,12.0,267.123805
7.0,12.0,267.14279
7.0,12.0,267.143405
7.0,12.0,267.166035
7.0,12.0,267.20642
7.0,12.0,267.21068
7.0,12.0,267.23258
7.0,12.0,267.23452
7.0,12.0,267.25754
7.0,12.0,267.272455
7.0,12.0,267.3466
7.0,12.0,267.3502
7.0,12.0,267.355775
7.0,12.0,267.41134
7.0,12.0,267.41393
7.0,12.0,267.414735
7.0,12.0,267.417065
7.0,12.0,267.43671
7.0,12.0,267.492905
7.0,12.0,267.50071
7.0,12.0,267.505895
7.0,7.0,267.50849
7.0,16.0,267.51841
7.0,12.0,267.60865
7.0,12.0,267.690795
7.0,12.0,267.69277
7.0,12.0,267.7495
7.0,12.0,267.773455
7.0,12.0,267.778335
7.0,12.0,267.792255
7.0,12.0,267.80665
7.0,12.0,267.91175
7.0,12.0,268.029985
7.0,12.0,268.125095
7.0,12.0,268.142055
7.0,12.0,268.151885
7.0,12.0,268.16211
7.0,12.0,268.213725
7.0,16.0,268.222935
7.0,12.0,268.23709
7.0,12.0,268.23813
7.0,12.0,268.247145
7.0,12.0,268.251725
7.0,12.0,268.253815
7.0,12.0,268.266535
7.0,12.0,268.34777
7.0,12.0,268.34974
7.0,12.0,268.363645
7.0,12.0,268.36698
7.0,12.0,268.37697
7.0,12.0,268.412965
7.0,12.0,268.416275
7.0,12.0,268.43563
7.0,12.0,268.456045
7.0,12.0,268.49367
7.0,12.0,268.5155
7.0,12.0,268.51601
7.0,12.0,268.55494
7.0,12.0,268.579895
7.0,12.0,268.59062
7.0,12.0,268.59145
7.0,12.0,268.59644
7.0,12.0,268.619555
7.0,12.0,268.63767
7.0,12.0,268.640035
7.0,12.0,268.6439
7.0,12.0,268.64812
7.0,12.0,268.654235
7.0,12.0,268.68455
7.0,12.0,268.68823
7.0,12.0,268.694415
7.0,12.0,268.728185
7.0,12.0,268.77599
7.0,12.0,268.831245
7.0,12.0,268.832735
7.0,12.0,268.882845
7.0,16.0,268.8839
7.0,12.0,268.906635
7.0,12.0,268.908015
7.0,12.0,268.91034
7.0,12.0,268.944495
7.0,12.0,268.94477
7.0,12.0,268.980285
7.0,12.0,268.99635
7.0,4.0,269.03349
7.0,12.0,269.071165
7.0,12.0,269.106425
7.0,16.0,269.11873
7.0,16.0,269.120235
7.0,12.0,269.1238
7.0,12.0,269.12399
7.0,12.0,269.13994
7.0,12.0,269.14154
7.0,12.0,269.15287
7.0,12.0,269.154215
7.0,12.0,269.157855
7.0,12.0,269.19491
7.0,12.0,269.21381
7.0,12.0,269.224845
7.0,16.0,269.227685
7.0,12.0,269.23115
7.0,12.0,269.231395
7.0,12.0,269.23246
7.0,12.0,269.248085
7.0,12.0,269.250825
7.0,12.0,269.26683
7.0,12.0,269.2883
7.0,12.0,269.28911
7.0,12.0,269.305675
7.0,12.0,269.305995
7.0,12.0,269.30914
7.0,12.0,269.32644
7.0,12.0,269.327395
7.0,12.0,269.34344
7.0,12.0,269.344225
7.0,12.0,269.34735
7.0,12.0,269.36545
7.0,12.0,269.378625
7.0,12.0,269.380365
7.0,12.0,269.38124
7.0,12.0,269.38257
7.0,12.0,269.386015
7.0,12.0,269.40278
7.0,12.0,269.41978
7.0,12.0,269.420115
7.0,12.0,269.420605
7.0,12.0,269.42483
7.0,12.0,269.44032
7.0,12.0,269.4415
7.0,12.0,269.45915
7.0,12.0,269.46112
7.0,12.0,269.496885
7.0,12.0,269.49796
7.0,12.0,269.500475
7.0,12.0,269.51741
7.0,12.0,269.520985
7.0,12.0,269.53774
7.0,12.0,269.553335
7.0,12.0,269.55411
7.0,12.0,269.571705
7.0,12.0,269.573335
7.0,12.0,269.5917
7.0,12.0,269.60348
7.0,12.0,269.62353
7.0,12.0,269.626745
7.0,12.0,269.64266
7.0,12.0,269.642965
7.0,12.0,269.67239
7.0,12.0,269.673345
7.0,12.0,269.69569
7.0,12.0,269.70364
7.0,12.0,269.713005
7.0,12.0,269.82789
7.0,12.0,269.85912
7.0,12.0,269.869885
7.0,12.0,269.89436
7.0,12.0,269.900895
7.0,12.0,269.937525
7.0,12.0,269.95753
7.0,12.0,269.961455
7.0,12.0,269.97404
7.0,12.0,269.979665
7.0,12.0,270.000055
7.0,12.0,270.008025
7.0,12.0,270.019715
7.0,12.0,270.02061
7.0,12.0,270.02868
7.0,12.0,270.03862
7.0,12.0,270.042545
7.0,12.0,270.07924
7.0,12.0,270.08235
7.0,12.0,270.097015
7.0,12.0,270.11441
7.0,12.0,270.12973
7.0,12.0,270.164215
7.0,12.0,270.175955
7.0,12.0,270.192845
7.0,16.0,270.19555
7.0,12.0,270.24134
